,func,args,kwargs,exec_time,res
1055,calc_a_line_large,"(1055,)",{},0.07569265365600586,"[-1.70454148e+02  9.58979652e+01  1.36228969e-01 ... -2.85319459e+01
  7.72252374e+01 -4.61000422e+01]"
1056,calc_a_line_large,"(1056,)",{},0.06522989273071289,"[-38.46310974  10.02627254  55.66111115 ... 127.66420557 -15.50900197
  63.12937643]"
1057,calc_a_line_large,"(1057,)",{},0.08971476554870605,"[ -23.79352232 -145.42152008  137.79777437 ...  115.83682096  125.30011012
  -92.53641306]"
1058,calc_a_line_large,"(1058,)",{},0.09294891357421875,"[117.14971115 -23.8316991   88.4690272  ... -33.77545538 -70.60725171
 120.63029253]"
1059,calc_a_line_large,"(1059,)",{},0.06226229667663574,"[ 56.34557676 133.17455568 -20.06280638 ... -51.10636762 108.62119806
 -24.32309034]"
1060,calc_a_line_large,"(1060,)",{},0.08858203887939453,"[-184.88971353   14.61601395  117.90233477 ... -150.98544191  -64.43255333
  -85.71015812]"
1061,calc_a_line_large,"(1061,)",{},0.06393671035766602,"[  58.6338434   -27.92972259 -124.19249904 ...  -58.17450591    7.34433017
   24.06237349]"
1062,calc_a_line_large,"(1062,)",{},0.13618969917297363,"[ 45.24639854   1.6017213  -38.41400866 ... -92.97065289  20.38992683
  91.56919409]"
1063,calc_a_line_large,"(1063,)",{},0.06363892555236816,"[ 46.07389985 166.45479161 -65.551506   ... -54.41138921  17.42316383
 -56.44473393]"
1064,calc_a_line_large,"(1064,)",{},0.07269120216369629,"[ -2.16995837  -9.96057762 -67.18523419 ...  33.7400914  -15.16656054
 -25.02090197]"
1065,calc_a_line_large,"(1065,)",{},0.08504343032836914,"[  6.95793814  16.47140789 -31.74328279 ...  -1.42766864 -51.37093337
 128.78575538]"
1066,calc_a_line_large,"(1066,)",{},0.06577539443969727,"[-48.19130939  37.18932565 -36.06204703 ... -32.21134397 138.80510667
 -26.47210526]"
1067,calc_a_line_large,"(1067,)",{},0.07842779159545898,"[ 13.8843724  111.0532818  -31.13332489 ... -79.08548797  35.03252189
 -19.31344514]"
1068,calc_a_line_large,"(1068,)",{},0.06490778923034668,"[-14.7284306   49.85877667  97.7783278  ... -11.15311904   1.56868316
   1.6830358 ]"
1069,calc_a_line_large,"(1069,)",{},0.06066441535949707,"[-139.74165534   83.47943819   96.30286825 ... -158.29108111   74.03787757
  110.77887833]"
1070,calc_a_line_large,"(1070,)",{},0.06780338287353516,"[ 66.90902832  16.53939823   2.54495241 ...  27.58597971 -56.3471578
 -27.82117843]"
1071,calc_a_line_large,"(1071,)",{},0.12242603302001953,"[ -75.26472281 -123.81405649   -4.93751598 ...   80.40670779   69.16933602
  -61.84752006]"
1072,calc_a_line_large,"(1072,)",{},0.11113357543945312,"[ -20.94656235 -122.66713341    4.47806101 ...  126.3877089   -85.69173545
    0.47309779]"
1073,calc_a_line_large,"(1073,)",{},0.08353829383850098,"[ 116.6412071   -83.74955092 -121.33792097 ...  -85.52880159  -92.26812943
  -27.776521  ]"
1074,calc_a_line_large,"(1074,)",{},0.08008003234863281,"[  31.14388322   -5.04855738  -11.28952374 ...    4.57857612   32.52026268
 -239.39443139]"
1075,calc_a_line_large,"(1075,)",{},0.06399369239807129,"[  58.39560017   87.26548301   -3.66694043 ... -114.89578544  -38.78626103
   -0.74383414]"
1076,calc_a_line_large,"(1076,)",{},0.0634772777557373,"[  21.59036061  180.55412953   -7.44892784 ... -128.08093524  -77.79473284
  -72.77889944]"
1077,calc_a_line_large,"(1077,)",{},0.061575889587402344,"[ -13.38804114  -29.17794986 -172.52526894 ...   10.26778235  -39.87882303
   48.04722567]"
1078,calc_a_line_large,"(1078,)",{},0.0811617374420166,"[-131.92043574  143.390682    -13.31411299 ...  -95.70481342 -200.31988559
   38.2964311 ]"
1079,calc_a_line_large,"(1079,)",{},0.06183624267578125,"[-27.82982264  99.20205245 290.82047821 ... -57.38879608 135.14463587
 -80.64467038]"
1080,calc_a_line_large,"(1080,)",{},0.09441280364990234,"[ -3.49349057  27.61618469 132.87976206 ...  -7.01252403 -61.1542867
 -37.46816645]"
1081,calc_a_line_large,"(1081,)",{},0.0642087459564209,"[ 48.84834998  12.60628299  30.87019876 ... -29.4610617   52.50099996
 149.94211294]"
1082,calc_a_line_large,"(1082,)",{},0.08588671684265137,"[-98.19200577  48.20574162 105.65811117 ...  -4.17491725   5.54042832
  33.20829006]"
1083,calc_a_line_large,"(1083,)",{},0.06275820732116699,"[ -5.81997862  12.20374434  15.25600558 ... -26.72236858 -36.59473881
  29.25098658]"
1084,calc_a_line_large,"(1084,)",{},0.061336517333984375,"[  86.72504295   47.21603471   40.22408429 ... -127.1513163    82.82230254
  -38.95011361]"
1085,calc_a_line_large,"(1085,)",{},0.09215712547302246,"[ 25.97856402   2.07658296 -64.58408224 ... -73.98634677 -48.5166224
  83.45775924]"
1086,calc_a_line_large,"(1086,)",{},0.08078908920288086,"[ -8.68677757 -10.96595843  96.3166329  ...  40.63021825  28.9648557
 -83.53282941]"
1087,calc_a_line_large,"(1087,)",{},0.063079833984375,"[-133.01519593    3.47982182   -3.60158373 ...   64.91972666  -39.53467308
  -79.16118332]"
1088,calc_a_line_large,"(1088,)",{},0.07342958450317383,"[ -8.04080326  77.39793658  44.98072119 ...  -3.71980033 -44.03549763
  27.72577423]"
1089,calc_a_line_large,"(1089,)",{},0.07221508026123047,"[ 95.21544851 -25.68959294  32.62130371 ...  29.32885779 196.99459989
  14.14446608]"
1090,calc_a_line_large,"(1090,)",{},0.10132241249084473,"[ -72.18500321   43.65828257   -6.86381898 ...  -29.70723491 -104.24265268
  -14.19155656]"
1091,calc_a_line_large,"(1091,)",{},0.12845444679260254,"[  -6.60086902   50.40420147   85.16400104 ... -171.73008758   31.3164081
   57.87694412]"
1092,calc_a_line_large,"(1092,)",{},0.0641176700592041,"[-57.39772178  34.32944479  56.77239926 ... -85.29859459 -42.21157656
  33.6247571 ]"
1093,calc_a_line_large,"(1093,)",{},0.11040782928466797,"[  -8.37715709   41.02708599  -61.7095841  ... -114.89038097    6.21413348
 -114.8980412 ]"
1094,calc_a_line_large,"(1094,)",{},0.06230592727661133,"[-121.7403458   -43.47877236 -160.80211628 ...   24.83201638   88.7757062
  -31.76900071]"
1095,calc_a_line_large,"(1095,)",{},0.10291552543640137,"[ 29.09363878 128.40895607  -0.49858831 ... 109.18468981 -78.1218733
 -33.23809534]"
1096,calc_a_line_large,"(1096,)",{},0.05899214744567871,"[  9.45700123 -40.56375039 225.45734493 ... -21.01049309  92.38966974
 -54.16155634]"
1097,calc_a_line_large,"(1097,)",{},0.06095314025878906,"[-111.85589193   71.45215755  113.28699936 ...   17.92561054  -15.69851957
   -9.74122566]"
1098,calc_a_line_large,"(1098,)",{},0.09450221061706543,"[-59.4050527   62.59866331  57.69940673 ...  15.38750187 -71.538129
  34.08871489]"
1099,calc_a_line_large,"(1099,)",{},0.06939220428466797,"[  89.56680733   62.26688489  -65.95239322 ...  -21.96915729   -8.4498124
 -124.17808407]"
1100,calc_a_line_large,"(1100,)",{},0.08548331260681152,"[-80.35566674 128.30770029  41.32922609 ...  10.21725638 -21.01837184
 -15.99522141]"
1101,calc_a_line_large,"(1101,)",{},0.060667991638183594,"[116.45057685  35.69709058 -35.96650268 ...  68.58689971 -57.34532186
 -78.42960209]"
1102,calc_a_line_large,"(1102,)",{},0.06309247016906738,"[ 211.77653417 -168.03848277    2.14143836 ...   51.47416308 -127.08254913
   40.78275438]"
1103,calc_a_line_large,"(1103,)",{},0.09776711463928223,"[-50.77407107  44.33529296  64.16991525 ...  74.35379476 -40.74902959
 -27.23112376]"
1104,calc_a_line_large,"(1104,)",{},0.06200218200683594,"[-77.62762592  -7.57664231  -4.20227938 ... -15.92154477 -99.75646049
 -14.62995284]"
1105,calc_a_line_large,"(1105,)",{},0.0591123104095459,"[-98.49404403 -99.36854298  61.34398291 ...  24.04718486   8.94800953
 -50.85605776]"
1106,calc_a_line_large,"(1106,)",{},0.09495234489440918,"[ -20.30004759   -6.82880855 -155.148809   ...   17.41733338   -5.14592987
  -10.73379572]"
1107,calc_a_line_large,"(1107,)",{},0.06582164764404297,"[ 132.76595086   38.83643529  -54.83030046 ...  -73.71125714    1.51799077
 -110.87156742]"
1108,calc_a_line_large,"(1108,)",{},0.07277417182922363,"[ 87.36155453  42.85698025 116.35842617 ... -30.53002266  11.53636399
  14.47992193]"
1109,calc_a_line_large,"(1109,)",{},0.10653495788574219,"[112.95397059  -4.06362594  71.25433174 ... -63.8576965  -79.25273144
  12.34607496]"
1110,calc_a_line_large,"(1110,)",{},0.05974864959716797,"[-58.06821164  65.0076594   93.83216081 ... -19.19059524  27.34868893
  25.07346342]"
1111,calc_a_line_large,"(1111,)",{},0.09365105628967285,"[ 73.42351079   8.39359001 -33.63091762 ... -15.65180297 -15.54696533
 145.22426232]"
1112,calc_a_line_large,"(1112,)",{},0.0628061294555664,"[-45.39280008 -61.39538422 -70.58692089 ... -81.31539663  61.44951601
 129.46017136]"
1113,calc_a_line_large,"(1113,)",{},0.06470775604248047,"[ 41.5485138   55.88911009  30.69643137 ...  61.86662598 177.42374382
  38.52212004]"
1114,calc_a_line_large,"(1114,)",{},0.09507250785827637,"[-13.12309313  19.79844856  48.0672771  ...  88.01192355 137.74005585
 134.66172983]"
1115,calc_a_line_large,"(1115,)",{},0.06468462944030762,"[137.39834336 -70.01503925  16.82515221 ... -89.67803667 -33.21119603
 -40.47012622]"
1116,calc_a_line_large,"(1116,)",{},0.06313180923461914,"[-46.85788927 -71.34073653  20.14643883 ...   8.72019301 -10.05436098
  45.63597686]"
1117,calc_a_line_large,"(1117,)",{},0.0848548412322998,"[ -71.23678872  -48.34827641 -142.47594301 ...  -93.86867985   30.73919776
  -18.54191034]"
1118,calc_a_line_large,"(1118,)",{},0.06368136405944824,"[-43.75387512 -46.64637933 -18.87926567 ... -45.82551868  16.82978985
 -89.01923027]"
1119,calc_a_line_large,"(1119,)",{},0.08558416366577148,"[-107.62482134  -60.76229334 -110.97440357 ...   36.82507874  -76.39002572
  173.99304068]"
1120,calc_a_line_large,"(1120,)",{},0.06397819519042969,"[-54.87997775  64.07413877  23.24267593 ...  -7.7060804  116.48865853
  25.58403346]"
1121,calc_a_line_large,"(1121,)",{},0.06348919868469238,"[-10.08544379  50.07578477  64.70326508 ... 124.67324689 -75.71172761
 -45.45607934]"
1122,calc_a_line_large,"(1122,)",{},0.11815214157104492,"[  8.20488694  86.5844097  -18.53839866 ...  15.62694049 121.92169249
   4.46938437]"
1123,calc_a_line_large,"(1123,)",{},0.059487342834472656,"[   3.70309232  -20.5722715  -112.52113589 ...   30.12748798  -86.56126756
  -16.74824267]"
1124,calc_a_line_large,"(1124,)",{},0.10195374488830566,"[ 15.75209344 -71.55849297  79.34228459 ...  99.74062041 118.24921275
 -69.22523489]"
1125,calc_a_line_large,"(1125,)",{},0.054819583892822266,"[  39.63527975   10.53968146  -41.83160953 ...   -8.46652005 -123.79113034
   54.67819088]"
1126,calc_a_line_large,"(1126,)",{},0.06201744079589844,"[-20.28325657 -84.84331564 -10.12011953 ...  15.20117599  44.76959352
 135.38707247]"
1127,calc_a_line_large,"(1127,)",{},0.11030340194702148,"[-128.94733241  -65.85599203  -41.39220343 ...  -51.21210415  -11.22695522
  -13.54176879]"
1128,calc_a_line_large,"(1128,)",{},0.0846714973449707,"[ 63.95582075 -77.74619801 -58.78542866 ...  26.48154078  -2.8482744
 -65.42988972]"
1129,calc_a_line_large,"(1129,)",{},0.05842328071594238,"[-36.48643044  53.13814918  59.87698202 ... -19.37972368   2.07451873
  64.27723026]"
1130,calc_a_line_large,"(1130,)",{},0.08709335327148438,"[106.74910702  -5.66697328 -30.61561772 ... -80.3049109   83.54893297
  24.64435343]"
1131,calc_a_line_large,"(1131,)",{},0.05804085731506348,"[  8.73821464  -7.29269274 -51.30654671 ... -15.88894478 -64.03861707
 -39.01265364]"
1132,calc_a_line_large,"(1132,)",{},0.057672977447509766,"[ 16.13744317 -49.87300288  85.00099388 ...  62.98158789 118.94669121
  43.87968967]"
1133,calc_a_line_large,"(1133,)",{},0.060038089752197266,"[ 16.01623321   4.17985032  12.55659521 ... -72.98354822 -59.78184104
 -10.70607801]"
1134,calc_a_line_large,"(1134,)",{},0.06617617607116699,"[129.59164528  15.67026167  19.87673627 ...  23.32146004 -25.03679351
 -70.43980046]"
1135,calc_a_line_large,"(1135,)",{},0.06366848945617676,"[ 115.6025265   -14.52704579  -56.54422416 ...   35.74586974 -141.63861108
   -6.88020246]"
1136,calc_a_line_large,"(1136,)",{},0.05757594108581543,"[-25.29134168  36.86951399 100.93991089 ...  -2.5410299   34.81685828
 -35.91862178]"
1137,calc_a_line_large,"(1137,)",{},0.05918765068054199,"[  16.58586658 -111.31830402   62.82071476 ...  -69.93765766  114.15735705
  -39.97596998]"
1138,calc_a_line_large,"(1138,)",{},0.08290529251098633,"[  44.85749492  131.89411523 -107.53357437 ...   73.5358154    40.34416548
  -74.01898266]"
1139,calc_a_line_large,"(1139,)",{},0.06569743156433105,"[  34.80304505  -70.54763753  -49.16361849 ...   49.90133636 -106.08176347
   30.96851545]"
1140,calc_a_line_large,"(1140,)",{},0.059121131896972656,"[-38.01874966  20.38063998  63.31643387 ... -65.92136907  -7.93174258
   6.40039264]"
1141,calc_a_line_large,"(1141,)",{},0.15698766708374023,"[ 25.71964479 -56.78006828 -80.68664291 ...  70.23730425  71.67250952
 -46.6274789 ]"
1142,calc_a_line_large,"(1142,)",{},0.0538020133972168,"[-89.79070637  17.75318401 102.22620107 ... -50.49880347 -15.50476805
 122.23274162]"
1143,calc_a_line_large,"(1143,)",{},0.05363202095031738,"[ -22.33052361   16.84047262 -109.22354199 ... -136.06038323   54.45069495
 -159.24304347]"
1144,calc_a_line_large,"(1144,)",{},0.0513763427734375,"[-44.44164509  46.91363684 -28.31916542 ...  90.60820508  61.09026147
 -24.03250914]"
1145,calc_a_line_large,"(1145,)",{},0.08270883560180664,"[ 16.44582572 -10.75307449 -65.2893759  ...  77.64602453 -63.95213741
  88.54248448]"
1146,calc_a_line_large,"(1146,)",{},0.09386324882507324,"[ 3.18386577 -8.97774025 17.75313958 ... 26.40969193  0.58051957
 34.9591456 ]"
1147,calc_a_line_large,"(1147,)",{},0.08274173736572266,"[-85.64563318 -11.59513572 -87.74088345 ... 126.2612897  -18.87045801
 -59.22716837]"
1148,calc_a_line_large,"(1148,)",{},0.06008791923522949,"[-101.15763459  -70.26713129   -5.79885888 ...  118.45531149  -59.44054285
 -103.82108893]"
1149,calc_a_line_large,"(1149,)",{},0.05860114097595215,"[27.69267122 18.38059847  6.3183946  ...  0.19229489 61.60161378
 24.79641969]"
1150,calc_a_line_large,"(1150,)",{},0.05690145492553711,"[  30.41864969  -72.0754174    42.89945743 ... -132.24919595  -22.86606651
   62.86440902]"
1151,calc_a_line_large,"(1151,)",{},0.056816816329956055,"[  61.17111059  -90.03880152    8.78127042 ... -145.13319746  106.34305194
   87.96848437]"
1152,calc_a_line_large,"(1152,)",{},0.06632709503173828,"[   8.50564523  -57.88972442  142.04516271 ...  -96.76372708  -15.15254816
 -108.35448204]"
1153,calc_a_line_large,"(1153,)",{},0.06914496421813965,"[  20.79642146  -55.63132728 -106.14486436 ...   15.0497155  -138.96739499
  -58.40659117]"
1154,calc_a_line_large,"(1154,)",{},0.08319926261901855,"[-145.97274536   -7.27922152  -83.54040521 ...  -28.90450924   15.11143269
 -116.87696088]"
1155,calc_a_line_large,"(1155,)",{},0.05916619300842285,"[-86.87477645 -82.59168915  27.30067606 ...  51.48544749  29.4315132
   7.61391078]"
1156,calc_a_line_large,"(1156,)",{},0.057527780532836914,"[ -24.37478153   61.34223139  -69.36917284 ...  -59.71919888 -129.47147618
  -48.78326855]"
1157,calc_a_line_large,"(1157,)",{},0.0919032096862793,"[ 51.98255885  -0.30661053 128.07664936 ... -44.26611994  58.28500482
 151.95339914]"
1158,calc_a_line_large,"(1158,)",{},0.06470346450805664,"[ -55.0199364  -150.19392597  -11.15118408 ...   18.39947298 -117.4384392
  -13.94329388]"
1159,calc_a_line_large,"(1159,)",{},0.06173133850097656,"[  39.88038771 -102.03197294  -57.99257182 ...  -16.56077203  -66.04144474
   17.4116414 ]"
1160,calc_a_line_large,"(1160,)",{},0.05380749702453613,"[  25.01061188    2.8489807   -38.04761093 ... -166.19060577  -25.62368388
  -54.91666957]"
1161,calc_a_line_large,"(1161,)",{},0.06059527397155762,"[ 36.27622258 123.22893597  42.48779122 ... -55.19438117   6.37913557
 -78.55004328]"
1162,calc_a_line_large,"(1162,)",{},0.09193897247314453,"[-43.70178297 130.07592835  55.7529262  ... -71.1772026  127.20780019
 -79.16825871]"
1163,calc_a_line_large,"(1163,)",{},0.06053733825683594,"[  42.33505818  -56.07920352 -115.41482481 ...   16.5190914   -19.40179967
  127.66684793]"
1164,calc_a_line_large,"(1164,)",{},0.0815434455871582,"[  33.74156366  -24.77003141    3.37056216 ...  -11.65417649   16.07773186
 -118.19709063]"
1165,calc_a_line_large,"(1165,)",{},0.07143211364746094,"[-87.49859492  70.47449185 -68.37937543 ... -40.0598431  -86.86084251
 -13.91348409]"
1166,calc_a_line_large,"(1166,)",{},0.06009411811828613,"[  78.03966785   24.1351485    63.13115006 ... -122.32278789  -67.15607745
  -65.64966767]"
1167,calc_a_line_large,"(1167,)",{},0.07028746604919434,"[ -9.86137048 -26.26763416  33.7546298  ...  82.50046206 -43.24828371
 -99.84460942]"
1168,calc_a_line_large,"(1168,)",{},0.17864561080932617,"[ -4.51217206 127.45773871  -3.96134433 ... -85.50536826 -58.32718695
   1.8653963 ]"
1169,calc_a_line_large,"(1169,)",{},0.06188797950744629,"[-42.04872136 -42.79119921  68.36131366 ...   3.99780802  19.96485929
  85.20246407]"
1170,calc_a_line_large,"(1170,)",{},0.07191348075866699,"[  58.79484921   -0.4328596    74.34719842 ... -127.9488765   -25.76557162
    7.28296838]"
1171,calc_a_line_large,"(1171,)",{},0.07135820388793945,"[  46.14926818  180.0795939    36.33108545 ...  -41.34737333 -103.88892522
  119.03222368]"
1172,calc_a_line_large,"(1172,)",{},0.08518075942993164,"[ -24.73772251  -55.40443454 -103.74375161 ...   54.69692498    5.11349278
   81.51552382]"
1173,calc_a_line_large,"(1173,)",{},0.060898542404174805,"[23.35935094 26.82540331  8.61086992 ... -8.9548639  18.96985941
 44.53628644]"
1174,calc_a_line_large,"(1174,)",{},0.058338165283203125,"[-102.59643297    4.2696733   -88.63530487 ...    2.99911856   13.96196625
   -1.08811964]"
1175,calc_a_line_large,"(1175,)",{},0.08924388885498047,"[ -99.27789994   85.31417694  193.68861282 ...   -4.6371441    28.64101929
 -115.61323064]"
1176,calc_a_line_large,"(1176,)",{},0.0588531494140625,"[121.28378476  67.0617503  -20.32624836 ... -71.97096783  38.52366467
 222.12673414]"
1177,calc_a_line_large,"(1177,)",{},0.059246063232421875,"[ 28.59572054 171.49550144 -27.38265643 ...  87.39711259  40.48884024
 -17.35675986]"
1178,calc_a_line_large,"(1178,)",{},0.06680893898010254,"[107.47724739 -41.01937626  77.77196593 ...  23.88571313  -5.78735668
  38.77175793]"
1179,calc_a_line_large,"(1179,)",{},0.06962347030639648,"[  11.72840065   55.8563815    18.20632692 ... -117.23167364  -65.95085383
   13.21372221]"
1180,calc_a_line_large,"(1180,)",{},0.06645607948303223,"[ -32.60363061   38.11009798  -93.91057468 ...   -5.63321602  131.78807831
 -149.60180146]"
1181,calc_a_line_large,"(1181,)",{},0.07399368286132812,"[-88.59101366 -20.14129742  16.10747184 ...  -9.96613718  38.03125362
  30.0237858 ]"
1182,calc_a_line_large,"(1182,)",{},0.0587003231048584,"[  55.38140048   61.99081756   38.05543529 ...   25.98045185 -143.43449098
   19.12908879]"
1183,calc_a_line_large,"(1183,)",{},0.060355186462402344,"[ 65.67587827 101.78496787  32.40387198 ...  -5.01591172  37.11270637
  42.12783978]"
1184,calc_a_line_large,"(1184,)",{},0.061734914779663086,"[ 115.78101116   51.7643117    23.76794208 ...   -9.61368589 -163.27301676
  146.46448363]"
1185,calc_a_line_large,"(1185,)",{},0.06097865104675293,"[ 27.21290783 -56.80914216  45.91789718 ...  18.47547447  14.54962894
 -70.00975753]"
1186,calc_a_line_large,"(1186,)",{},0.12014412879943848,"[  47.30427062  -56.41630646  -34.38632332 ... -125.04726681  -43.58255311
 -152.55376416]"
1187,calc_a_line_large,"(1187,)",{},0.06841301918029785,"[-11.88510285  33.25586556 -19.32169924 ...  56.37808961  75.95221864
  47.19228121]"
1188,calc_a_line_large,"(1188,)",{},0.06061744689941406,"[  -5.66019282   29.37621995 -118.6000412  ...  118.28555535 -146.56019936
  -24.65953541]"
1189,calc_a_line_large,"(1189,)",{},0.057678937911987305,"[ 69.85398514  -7.30972909 112.18013609 ...  41.03854468 -64.04618254
 -61.20869367]"
1190,calc_a_line_large,"(1190,)",{},0.10865163803100586,"[  41.91934613  -59.23347792 -114.13673273 ...   26.0087318   -59.40180682
  102.76702839]"
1191,calc_a_line_large,"(1191,)",{},0.05792832374572754,"[129.27686877  97.58921246   6.33817829 ... -25.99749641  25.15079089
 -53.59574675]"
1192,calc_a_line_large,"(1192,)",{},0.06301689147949219,"[ 94.9122863   47.59354289 -57.07357182 ... -17.1296692    0.55455434
  86.99287759]"
1193,calc_a_line_large,"(1193,)",{},0.05703926086425781,"[  -3.06152099 -102.55749989    6.30318369 ...   31.14611094   29.50948875
   33.61159673]"
1194,calc_a_line_large,"(1194,)",{},0.056873321533203125,"[   8.02863538  154.72176461  -38.77911576 ...  -21.29819177   86.42935444
 -138.46861086]"
1195,calc_a_line_large,"(1195,)",{},0.05618405342102051,"[ 14.50917252 120.94968585 -23.16467787 ...  50.78009787  65.58385529
  15.63441434]"
1196,calc_a_line_large,"(1196,)",{},0.0789031982421875,"[-75.35705936  -9.22868158  45.87204061 ... -30.91475446 -46.10171288
  44.52272972]"
1197,calc_a_line_large,"(1197,)",{},0.061100006103515625,"[   7.21777808  161.9930571    73.50995664 ... -127.44850964  167.83942709
   77.26046522]"
1198,calc_a_line_large,"(1198,)",{},0.061562538146972656,"[-60.78218159  47.66154004  52.87323715 ...  48.50689555 -49.3634775
  85.83923233]"
1199,calc_a_line_large,"(1199,)",{},0.06581974029541016,"[-22.47377688  57.85354165  -2.05426431 ...  -3.12240066  17.40016439
  90.61476398]"
1200,calc_a_line_large,"(1200,)",{},0.056260108947753906,"[-13.97113083  54.73095962 -49.77851373 ...  31.91860625  -4.99312835
  36.06369321]"
1201,calc_a_line_large,"(1201,)",{},0.0612332820892334,"[104.47954017  43.92618106  -2.20353037 ...  52.09222289  45.4740191
  -5.94066421]"
1202,calc_a_line_large,"(1202,)",{},0.06237149238586426,"[ -35.3080303   -89.13710497 -123.78090526 ...   19.53984952  -99.8130784
   83.30242291]"
1203,calc_a_line_large,"(1203,)",{},0.07569646835327148,"[ -84.73576706   40.4141129  -111.19473629 ...  -17.96564387   50.73803781
   34.13601868]"
1204,calc_a_line_large,"(1204,)",{},0.0637056827545166,"[ 19.65214807 -22.64318487  -6.66599216 ...  -7.78359104 -35.82956954
  52.03776562]"
1205,calc_a_line_large,"(1205,)",{},0.05794167518615723,"[ 41.94935862  21.3271558  -37.72485189 ...  17.33365803  97.96897267
  41.85736089]"
1206,calc_a_line_large,"(1206,)",{},0.06134366989135742,"[-60.14144527  35.82390388  29.39221342 ... -48.71797624   5.91477799
  56.91493125]"
1207,calc_a_line_large,"(1207,)",{},0.10252547264099121,"[-111.97473223   -0.96217619   15.61894356 ...   32.51889853   77.1396411
  -28.1880228 ]"
1208,calc_a_line_large,"(1208,)",{},0.05971240997314453,"[  10.70146934    4.44869993   24.41208882 ...  -86.18723257 -161.61782061
   21.10771938]"
1209,calc_a_line_large,"(1209,)",{},0.06075239181518555,"[  3.33252068 -10.24364425 -32.63565111 ... -10.62299986  37.82589152
 -49.2628794 ]"
1210,calc_a_line_large,"(1210,)",{},0.07522773742675781,"[ -0.71359135  40.12209138 -88.08506114 ... -48.53260808  21.97158759
 -26.71205959]"
1211,calc_a_line_large,"(1211,)",{},0.07805538177490234,"[ -33.24774323 -101.0856643   -51.08163495 ...  -27.04110466  113.0202181
   13.34294121]"
1212,calc_a_line_large,"(1212,)",{},0.06920576095581055,"[ -13.68475658  168.91125121  -82.09056937 ... -189.83411385   70.25526477
   58.12534487]"
1213,calc_a_line_large,"(1213,)",{},0.08744406700134277,"[-24.88186459 -29.1487581   -4.51581758 ... -97.64460342 -25.53798568
  -8.17289527]"
1214,calc_a_line_large,"(1214,)",{},0.06397080421447754,"[ -44.33016249  -25.24064997   -9.06136579 ... -199.36172802  247.8630487
  -12.53651828]"
1215,calc_a_line_large,"(1215,)",{},0.09942317008972168,"[   9.715614    -49.04471461   15.50053129 ...  -78.39936186 -183.93679923
  -25.57351368]"
1216,calc_a_line_large,"(1216,)",{},0.08695697784423828,"[ -49.87366213  -64.13057376 -102.89359701 ...   24.74303139  -43.5691037
  -47.50216657]"
1217,calc_a_line_large,"(1217,)",{},0.06294918060302734,"[ 77.48772978  45.2888557  -16.20594837 ...  44.82415403 215.48989853
 -31.27418848]"
1218,calc_a_line_large,"(1218,)",{},0.06146693229675293,"[ -79.23264858  -35.25120413 -122.52188263 ...   31.46770894    7.47600642
 -166.28978225]"
1219,calc_a_line_large,"(1219,)",{},0.061510562896728516,"[-37.53817153 -34.79433736  -9.13844848 ...  10.48283461 -16.54269781
  40.90726425]"
1220,calc_a_line_large,"(1220,)",{},0.05982708930969238,"[  -2.89777563 -113.28774539  -24.63745373 ...   38.44635794  188.3307991
 -151.29531865]"
1221,calc_a_line_large,"(1221,)",{},0.07009267807006836,"[-2.93374665e+01 -9.94708212e+01 -1.50231013e+01 ... -7.04816431e+01
 -7.36704392e-02  8.62282690e+01]"
1222,calc_a_line_large,"(1222,)",{},0.06135869026184082,"[  38.5224536   -33.65684253  -32.90652868 ...   97.48533463 -100.02360079
  -52.03015074]"
1223,calc_a_line_large,"(1223,)",{},0.10173296928405762,"[  31.66461145  -46.23043923   63.96850381 ...   38.46406356 -107.27581642
  -31.95849667]"
1224,calc_a_line_large,"(1224,)",{},0.06447815895080566,"[ 90.58020157 -29.57259606 -27.38289253 ... -11.88825177 -34.41931855
 -31.78204367]"
1225,calc_a_line_large,"(1225,)",{},0.06364893913269043,"[ 49.44201531  -3.73327049 -61.66538579 ...   5.83537467  -3.55177596
  -9.5063691 ]"
1226,calc_a_line_large,"(1226,)",{},0.06364607810974121,"[   0.80786378 -125.09501759    8.32924348 ...   90.24356165   70.10808022
   17.89609561]"
1227,calc_a_line_large,"(1227,)",{},0.11713194847106934,"[-69.2183811   -6.79288551 -96.01631219 ... 113.61648407  -8.14855447
  47.07722049]"
1228,calc_a_line_large,"(1228,)",{},0.09394645690917969,"[-192.97020437  -78.988961     22.42697062 ...  -22.78539122 -102.57301648
  -92.44301241]"
1229,calc_a_line_large,"(1229,)",{},0.06525516510009766,"[  6.10801977  -6.03358398 -43.65043401 ... -39.8478555   97.72827843
 -49.79471991]"
1230,calc_a_line_large,"(1230,)",{},0.10218048095703125,"[-57.37616061  -8.20762559 -27.99460606 ...   1.88102854 111.36609717
  15.09141032]"
1231,calc_a_line_large,"(1231,)",{},0.06607985496520996,"[-69.76363294  10.50421792  48.1897866  ...  -7.0325278   86.54868573
 -31.08069548]"
1232,calc_a_line_large,"(1232,)",{},0.06290650367736816,"[ 13.79810729  39.04424142 -66.31100371 ... 105.26396552 -17.77928317
 -43.00010771]"
1233,calc_a_line_large,"(1233,)",{},0.061627864837646484,"[-39.07113171  58.39095633  79.19858523 ... -27.82277744  34.85471518
 134.52765782]"
